search_term,genome_id,success,count,error,accession,patric_id,product,start,end,strand,feature_type,gene,locus_tag,protein_id,function,subsystem
katE,Unknown,TRUE,1,,FN543093,,Catalase HPII,1905303,1907609,-,CDS,katE,,,,
katE,Unknown,TRUE,1,,FN543093,fig|693216.3.peg.1735,Catalase KatE-intracellular protease (EC 1.11.1.6),1905303,1907558,-,CDS,katE,,,,
katE,NC,TRUE,1,,NC_013956,,KatE,1962809,1965073,-,CDS,katE,,,,
katE,NC,TRUE,1,,NC_013956,fig|706191.3.peg.1807,Catalase KatE-intracellular protease (EC 1.11.1.6),1962809,1965073,-,CDS,katE,,,,
katE,Unknown,TRUE,1,,CP002177,fig|871585.3.peg.766,Catalase KatE-intracellular protease (EC 1.11.1.6),813644,815782,+,CDS,katE,,,,
katE,Unknown,TRUE,1,,CP002177,,hydroperoxidase II,813638,815782,+,CDS,katE,,,,
katE,Unknown,TRUE,1,,GG770409,fig|742159.3.peg.4200,Catalase KatE-intracellular protease (EC 1.11.1.6),3387655,3390042,+,CDS,katE,,,,
katE,Unknown,TRUE,1,,GG770409,,catalase HPII,3387655,3390042,+,CDS,katE,,,,
katG,NZ,TRUE,1,,NZ_EQ973121,fig|244592.3.peg.3642,Catalase-peroxidase KatG (EC 1.11.1.21),4316089,4318260,+,CDS,katG,,,,
katG,NZ,TRUE,1,,NZ_EQ973121,,catalase/peroxidase HPI,4316089,4318260,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_008596,,catalase/peroxidase HPI,6438913,6441132,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_008596,,catalase/peroxidase HPI,3794904,3796970,-,CDS,katG,,,,
katG,NC,TRUE,1,,NC_008596,fig|246196.19.peg.3673,Catalase-peroxidase KatG (EC 1.11.1.21),3794904,3796970,-,CDS,katG,,,,
katG,NC,TRUE,1,,NC_008596,fig|246196.19.peg.3418,Catalase-peroxidase KatG (EC 1.11.1.21),3526916,3529162,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_008596,,catalase/peroxidase HPI,3526916,3529162,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_008596,fig|246196.19.peg.6211,Catalase-peroxidase KatG (EC 1.11.1.21),6438913,6441132,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_006569,fig|246200.7.peg.4038,Catalase-peroxidase KatG (EC 1.11.1.21),57490,59685,-,CDS,katG,,,,
katG,NC,TRUE,1,,NC_006569,,catalase/peroxidase HPI,57490,59685,-,CDS,katG,,,,
katG,NC,TRUE,1,,NC_008378,,catalase-peroxidase,391152,393332,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_008378,fig|216596.11.peg.368,Catalase-peroxidase KatG (EC 1.11.1.21),391152,393332,+,CDS,katG,,,,
katG,Unknown,TRUE,1,,CP003989,,Catalase / Peroxidase,3822943,3825123,+,CDS,katG [H],,,,
katG,Unknown,TRUE,1,,CP003989,fig|1255043.3.peg.3719,Catalase-peroxidase KatG (EC 1.11.1.21),3822943,3825123,+,CDS,katG [H],,,,
katG,Unknown,TRUE,1,,CP003170,,catalase/peroxidase,9031431,9033623,+,CDS,katG,,,,
katG,Unknown,TRUE,1,,CP003170,fig|134676.3.peg.8130,Catalase-peroxidase KatG (EC 1.11.1.21),9031431,9033623,+,CDS,katG,,,,
katG,Unknown,TRUE,1,,CP003170,fig|134676.3.peg.3068,Catalase-peroxidase KatG (EC 1.11.1.21),3447581,3449773,+,CDS,katG,,,,
katG,Unknown,TRUE,1,,CP003170,,catalase/peroxidase,3447581,3449773,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_015856,fig|1005048.3.peg.2884,Catalase-peroxidase KatG (EC 1.11.1.21),3314956,3317100,-,CDS,katG,,,,
katG,NC,TRUE,1,,NC_015856,,catalase,3314956,3317100,-,CDS,katG,,,,
katG,NC,TRUE,1,,NC_016041,,catalase/peroxidase HPI,3429574,3431841,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_016041,fig|1085623.3.peg.3013,Catalase-peroxidase KatG (EC 1.11.1.21),3429574,3431841,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_016041,fig|1085623.3.peg.3172,Catalase-peroxidase KatG (EC 1.11.1.21),3624565,3626775,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_016041,,catalase,3624565,3626775,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_012108,,KatG,722913,723236,-,CDS,katG,,,,
katG,NZ,TRUE,1,,NZ_DS990556,,catalase/peroxidase HPI,897499,899682,+,CDS,katG,,,,
katG,NZ,TRUE,1,,NZ_DS990556,fig|180281.4.peg.2253,Catalase-peroxidase KatG (EC 1.11.1.21),897499,899682,+,CDS,katG,,,,
katG,Unknown,TRUE,1,,CP003539,fig|1193729.4.peg.299,Catalase-peroxidase KatG (EC 1.11.1.21),500416,502632,-,CDS,katG,,,,
katG,Unknown,TRUE,1,,CP003539,,catalase/peroxidase HPI,500416,502632,-,CDS,katG,,,,
katG,Unknown,TRUE,1,,AMWX01000002,fig|1208365.4.peg.644,Catalase-peroxidase KatG (EC 1.11.1.21),217418,219550,+,CDS,katG,,,,
katG,Unknown,TRUE,1,,AMWX01000002,,catalase/peroxidase HPI,217418,219550,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_012440,,catalase/peroxidase HPI,917864,920047,-,CDS,katG,,,,
katG,NC,TRUE,1,,NC_012440,fig|123214.3.peg.1003,Catalase-peroxidase KatG (EC 1.11.1.21),917864,920047,-,CDS,katG,,,,
katG,NC,TRUE,1,,NC_012483,fig|240015.3.peg.211,Catalase-peroxidase KatG (EC 1.11.1.21),266378,268576,-,CDS,katG,,,,
katG,NC,TRUE,1,,NC_012483,,catalase/peroxidase HPI,266378,268576,-,CDS,katG,,,,
katG,NC,TRUE,1,,NC_012560,,heme catalase/peroxidase HPI,565970,568168,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_012560,fig|322710.5.peg.549,Catalase-peroxidase KatG (EC 1.11.1.21),565970,568168,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_014034,,catalase/peroxidase,1876141,1878309,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_014034,fig|272942.6.peg.1765,Catalase-peroxidase KatG (EC 1.11.1.21),1876141,1878309,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_008611,fig|362242.7.peg.2591,Catalase-peroxidase KatG (EC 1.11.1.21),2441410,2443536,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_008611,,catalase-peroxidase-peroxynitritase T KatG,2441410,2443536,+,CDS,katG,,,,
katG,Unknown,TRUE,1,,CP000245,fig|365046.3.peg.427,Catalase-peroxidase KatG (EC 1.11.1.21),419233,421449,+,CDS,katG,,,,
katG,Unknown,TRUE,1,,CP000245,,Candidate hydroperoxidase I,419233,421449,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_012997,fig|377629.3.peg.1931,Catalase-peroxidase KatG (EC 1.11.1.21),2155116,2157299,-,CDS,katG_2,,,,
katG,NC,TRUE,1,,NC_012997,,catalase/peroxidase HPI,2155116,2157299,-,CDS,katG_2,,,,
katG,NC,TRUE,1,,NC_012997,,catalase/peroxidase HPI,1406993,1409245,-,CDS,katG_1,,,,
katG,NC,TRUE,1,,NC_012997,fig|377629.3.peg.1279,Catalase-peroxidase KatG (EC 1.11.1.21),1406993,1409245,-,CDS,katG_1,,,,
katG,NC,TRUE,1,,NC_009925,fig|329726.14.peg.3451,Catalase-peroxidase KatG (EC 1.11.1.21),3772383,3774728,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_009925,,catalase/peroxidase HPI,3772530,3774728,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_010842,,Catalase (peroxidase I),2587413,2589638,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_010842,fig|355278.4.peg.2530,Catalase-peroxidase KatG (EC 1.11.1.21),2587413,2589638,+,CDS,katG,,,,
katG,Unknown,TRUE,1,,CP031961,,catalase/peroxidase HPI,1599303,1601486,-,CDS,katG,,,,
katG,Unknown,TRUE,1,,CP031961,fig|314281.6.peg.1666,Catalase-peroxidase KatG (EC 1.11.1.21),1772764,1772895,-,CDS,katG,,,,
katG,Unknown,TRUE,1,,CP031961,,catalase/peroxidase HPI,1772764,1774980,-,CDS,katG,,,,
katG,Unknown,TRUE,1,,CP031961,,,1772764,1774980,-,pseudogene,katG,,,,
katG,Unknown,TRUE,1,,CP031962,fig|314281.6.peg.3863,Catalase-peroxidase KatG (EC 1.11.1.21),253486,255699,-,CDS,katG,,,,
katG,Unknown,TRUE,1,,CP031961,fig|314281.6.peg.1467,Catalase-peroxidase KatG (EC 1.11.1.21),1599303,1601486,-,CDS,katG,,,,
katG,Unknown,TRUE,1,,CP031962,,catalase/peroxidase HPI,253486,255699,-,CDS,katG,,,,
katG,NC,TRUE,1,,NC_009434,fig|379731.5.peg.1640,Catalase-peroxidase KatG (EC 1.11.1.21),1743696,1745927,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_009434,,catalase/peroxidase HPI,1743696,1745927,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_007606,,,3508103,3510215,+,pseudogene,katG,,,,
katG,NC,TRUE,1,,NC_011983,,catalase/peroxidase HPI,2057545,2059743,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_011983,fig|311403.8.peg.1901,Catalase-peroxidase KatG (EC 1.11.1.21),2057545,2059743,+,CDS,katG,,,,
katG,NZ,TRUE,1,,NZ_DS990628,,catalase/peroxidase HPI,4405488,4407683,+,CDS,katG,,,,
katG,NZ,TRUE,1,,NZ_DS990628,fig|391616.3.peg.4802,Catalase-peroxidase KatG (EC 1.11.1.21),4405488,4407683,+,CDS,katG,,,,
katG,NZ,TRUE,1,,NZ_GG704599,,catalase/peroxidase HPI,478055,480259,-,CDS,katG_1,,,,
katG,NZ,TRUE,1,,NZ_GG704599,fig|501479.3.peg.1383,Catalase-peroxidase KatG (EC 1.11.1.21),1194409,1196583,+,CDS,katG_2,,,,
katG,NZ,TRUE,1,,NZ_GG704599,,catalase/peroxidase HPI,1194385,1196583,+,CDS,katG_2,,,,
katG,NZ,TRUE,1,,NZ_GG704599,fig|501479.3.peg.678,Catalase-peroxidase KatG (EC 1.11.1.21),478055,480244,-,CDS,katG_1,,,,
katG,NC,TRUE,1,,NC_014013,,catalase/peroxidase,666332,668554,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_014013,fig|452662.3.peg.4053,Catalase-peroxidase KatG (EC 1.11.1.21),666332,668554,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_011144,,catalase/peroxidase,3312027,3314264,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_011144,fig|450851.6.peg.3589,Catalase-peroxidase KatG (EC 1.11.1.21),3312027,3314264,+,CDS,katG,,,,
katG,Unknown,TRUE,1,,CP003418,fig|945713.3.peg.55,Catalase-peroxidase KatG (EC 1.11.1.21),60264,62462,+,CDS,katG,,,,
katG,Unknown,TRUE,1,,CP003418,,Catalase,60264,62462,+,CDS,katG,,,,
katG,Unknown,TRUE,1,,AP012320,,peroxidase/catalase KatG,3772948,3775167,+,CDS,katG,,,,
katG,Unknown,TRUE,1,,AP012320,fig|983917.3.peg.3452,Catalase-peroxidase KatG (EC 1.11.1.21),3772948,3775167,+,CDS,katG,,,,
katG,Unknown,TRUE,1,,CP001560,fig|630626.3.peg.901,Catalase-peroxidase KatG (EC 1.11.1.21),938292,940478,+,CDS,katG,,,,
katG,Unknown,TRUE,1,,CP001560,,peroxidase/catalase HPI,938304,940478,+,CDS,katG,,,,
katG,NZ,TRUE,1,,NZ_GG697169,,catalase/peroxidase HPI,3407742,3409946,+,CDS,katG,,,,
katG,NZ,TRUE,1,,NZ_GG697169,fig|633131.3.peg.3522,Catalase-peroxidase KatG (EC 1.11.1.21),3407742,3409946,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_013971,fig|716540.3.peg.2073,Catalase-peroxidase KatG (EC 1.11.1.21),2235954,2237963,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_013971,,peroxidase/catalase,2235771,2237963,+,CDS,katG,,,,
katG,NZ,TRUE,1,,NZ_GL476319,fig|744980.3.peg.3788,Catalase-peroxidase KatG (EC 1.11.1.21),585236,587470,-,CDS,katG,,,,
katG,NZ,TRUE,1,,NZ_GL476319,,catalase/peroxidase HPI,585236,587470,-,CDS,katG,,,,
katG,Unknown,TRUE,1,,FN543093,,Catalase-peroxidase,3647256,3649475,-,CDS,katG,,,,
katG,Unknown,TRUE,1,,FN543093,fig|693216.3.peg.3309,Catalase-peroxidase KatG (EC 1.11.1.21),3647256,3649442,-,CDS,katG,,,,
katG,NC,TRUE,1,,NC_013956,,KatG,1004664,1006883,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_013956,fig|706191.3.peg.895,Catalase-peroxidase KatG (EC 1.11.1.21),1004685,1006883,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_014318,,catalase/peroxidase,4505709,4507982,-,CDS,katG,,,,
katG,NC,TRUE,1,,NC_014318,fig|749927.5.peg.4245,Catalase-peroxidase KatG (EC 1.11.1.21),4505709,4507982,-,CDS,katG,,,,
katG,NC,TRUE,1,,NC_014323,,catalase,1405795,1408041,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_014323,fig|757424.7.peg.1260,Catalase-peroxidase KatG (EC 1.11.1.21),1405795,1408041,+,CDS,katG,,,,
katG,NC,TRUE,1,,NC_014532,fig|768066.3.peg.541,Catalase-peroxidase KatG (EC 1.11.1.21),588387,590606,-,CDS,katG,,,,
katG,NC,TRUE,1,,NC_014532,,catalase/peroxidase HPI,588387,590606,-,CDS,katG,,,,
katG,NC,TRUE,1,,NC_016026,fig|856793.5.peg.2085,Catalase-peroxidase KatG (EC 1.11.1.21),2207296,2209455,-,CDS,katG,,,,
katG,NC,TRUE,1,,NC_016026,,catalase/peroxidase HPI,2207296,2209455,-,CDS,katG,,,,
katG,Unknown,TRUE,1,,CP002177,,hydroperoxidase,3565997,3568153,-,CDS,katG,,,,
katG,Unknown,TRUE,1,,CP002177,fig|871585.3.peg.3314,Catalase-peroxidase KatG (EC 1.11.1.21),3565997,3568153,-,CDS,katG,,,,
katN,NC,TRUE,1,,NC_010530,,non-haem manganese-containing catalase rpoS-dependent,1618975,1619874,+,CDS,katN,,,,
katN,NC,TRUE,1,,NC_010530,fig|164546.7.peg.4953,Manganese catalase (EC 1.11.1.6),1618975,1619874,+,CDS,katN,,,,
katN,NC,TRUE,1,,NC_012560,fig|322710.5.peg.4452,Manganese catalase (EC 1.11.1.6),4778343,4779218,-,CDS,katN,,,,
katN,NC,TRUE,1,,NC_012560,,Mn-containing catalase,4778343,4779218,-,CDS,katN,,,,
ahpC,NC,TRUE,1,,NC_012483,,alkylhydroperoxide reductase C,3526377,3526913,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_012483,fig|240015.3.peg.2915,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),3526377,3526913,+,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,CP003191,,peroxiredoxin,2733711,2734277,+,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,CP003191,fig|203275.8.peg.2308,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),2733711,2734277,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_012438,fig|204536.4.peg.1543,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),1478974,1479579,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_012438,,"alkyl hydroperoxide reductase, C subunit",1478974,1479579,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_015856,fig|1005048.3.peg.37,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),52488,53051,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_015856,,alkyl hydroperoxide reductase protein C,52488,53117,-,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,CP002901,fig|1051632.5.peg.2067,Alkyl hydroperoxide reductase subunit C-like protein,2015986,2016642,+,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,CP002901,fig|1051632.5.peg.1473,Alkyl hydroperoxide reductase subunit C-like protein,1439613,1440272,+,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,CP002901,,Peroxiredoxin,2015971,2016642,+,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,CP002901,,alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergen,697061,697375,-,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,CP002901,,Peroxiredoxin,1439625,1440272,+,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,CP002901,,Peroxiredoxin,2155365,2156003,-,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,CP002901,fig|1051632.5.peg.704,Alkyl hydroperoxide reductase subunit C-like protein,697061,697375,-,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,CP002901,fig|1051632.5.peg.2230,Alkyl hydroperoxide reductase subunit C-like protein,2155365,2156018,-,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,AGAG01000001,,peroxiredoxin,596477,597040,+,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,AGAG01000001,fig|1073972.4.peg.547,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),596477,597040,+,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,CP003989,,Alkyl hydroperoxide reductase subunit C-like protein,2804623,2805282,+,CDS,ahpC [C],,,,
ahpC,Unknown,TRUE,1,,CP003989,fig|1255043.3.peg.2746,"Peroxiredoxin, Bcp-type (EC 1.11.1.15)",2804623,2805282,+,CDS,ahpC [C],,,,
ahpC,NC,TRUE,1,,NC_013855,fig|137722.3.peg.3435,hypothetical protein,340778,341305,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_013858,,alkyl hydroperoxide reductase subunit C,104101,104664,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_013854,,peroxiredoxin,1770770,1771252,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_013855,,peroxiredoxin,340778,341305,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_013858,fig|137722.3.peg.5679,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),104170,104664,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_013854,fig|137722.3.peg.1680,Peroxiredoxin,1770770,1771252,-,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,FO203522,fig|1121451.3.peg.952,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),1003752,1004390,-,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,FO203522,,Alkyl hydroperoxide reductase subunit C,1003752,1004390,-,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,CP003493,fig|1171373.8.peg.2680,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),2876321,2876884,+,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,CP003493,,Peroxiredoxin,2876321,2876884,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_010528,fig|164546.7.peg.1342,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),1419315,1419863,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_010528,,"Peroxiredoxin, Antioxidant oxidoreductase",1419315,1419863,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_012108,,AhpC,4397340,4397999,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_012108,fig|177437.4.peg.4024,"Peroxiredoxin, Bcp-type (EC 1.11.1.15)",4397340,4397999,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_005861,,proteins related to alkyl hydroperoxide reductase (AhpC) and thiol specific antioxidant (TSA),35903,36460,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_005861,fig|264201.15.peg.25,Alkyl hydroperoxide reductase subunit C-like protein,35903,36511,-,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,HE804045,,Alkyl hydroperoxide reductase/thiol specific antioxidant,1642542,1643006,+,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,HE804045,fig|1179773.3.peg.1588,Alkyl hydroperoxide reductase subunit C-like protein,1642542,1643006,+,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,BAGZ01000008,,alkyl hydroperoxide reductase subunit C,520231,520794,+,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,BAGZ01000008,fig|1184607.3.peg.1839,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),520231,520794,+,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,CP003708,,peroxiredoxin,292683,293246,-,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,CP003708,fig|1206109.5.peg.238,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),292683,293246,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_012440,,"alkyl hydroperoxide reductase, C subunit",119872,120474,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_012440,fig|123214.3.peg.191,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),119872,120474,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_007606,fig|300267.13.peg.640,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),525582,526145,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_007606,,alkyl hydroperoxide reductase subunit C,525582,526145,+,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,CP031961,,peroxiredoxin,3704191,3704760,-,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,CP031961,fig|314281.6.peg.3390,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),3704191,3704760,-,CDS,ahpC,,,,
ahpC,NZ,TRUE,1,,NZ_DS995299,,peroxiredoxin,1144063,1144629,-,CDS,ahpC,,,,
ahpC,NZ,TRUE,1,,NZ_DS995299,fig|314607.3.peg.1210,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),1144063,1144629,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_012560,,Alkyl hydroperoxide reductase,4662884,4663447,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_012560,fig|322710.5.peg.4337,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),4662884,4663447,+,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,CP000303,,Alkyl hydroperoxide reductase C22 protein,54436,54999,+,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,CP000303,fig|326426.4.peg.47,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),54436,54999,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_012491,,alkyl hydroperoxide reductase subunit C,1544368,1544931,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_012491,fig|358681.3.peg.1484,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),1544368,1544931,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_008611,,alkyl hydroperoxide reductase C protein AhpC_1,3236418,3236966,+,CDS,ahpC_1,,,,
ahpC,NC,TRUE,1,,NC_008611,,alkyl hydroperoxide reductase C protein AhpC,3320333,3320920,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_008611,fig|362242.7.peg.3393,Alkyl hydroperoxide reductase subunit C-like protein,3236382,3236966,+,CDS,ahpC_1,,,,
ahpC,NC,TRUE,1,,NC_008611,fig|362242.7.peg.3491,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),3320333,3320920,+,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,CP000245,fig|365046.3.peg.2477,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),2568610,2569173,+,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,CP000245,,Candidate alkyl hydroperoxide reductase C component,2568610,2569173,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_012997,fig|377629.3.peg.749,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),840123,840692,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_012997,,peroxiredoxin,840123,840692,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_014623,,alkyl hydroperoxide reductase c,2868330,2868884,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_014623,fig|378806.8.peg.2404,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),2868330,2868884,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_009434,,alkyl hydroperoxide reductase subunit C,3406668,3407231,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_009434,fig|379731.5.peg.3175,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),3406668,3407231,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_010842,,Peroxiredoxin,3131510,3132073,-,CDS,ahpC-1,,,,
ahpC,NC,TRUE,1,,NC_010845,,Peroxiredoxin,143842,144501,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_010845,fig|355278.4.peg.3681,Alkyl hydroperoxide reductase subunit C-like protein,143866,144501,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_010842,fig|355278.4.peg.3055,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),3131510,3132073,-,CDS,ahpC-1,,,,
ahpC,NC,TRUE,1,,NC_010842,fig|355278.4.peg.1385,Alkyl hydroperoxide reductase subunit C-like protein,1420039,1420632,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_010842,,Peroxiredoxin,1420039,1420632,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_008800,fig|393305.7.peg.3374,Alkyl hydroperoxide reductase subunit C-like protein,3444333,3444935,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_008800,,putative alkyl hydroperoxide reductase subunit c,3444333,3444935,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_012121,fig|396513.4.peg.39,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),39376,39945,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_012121,,alkyl hydroperoxide reductase subunit C,39376,39945,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_011144,,"alkyl hydroperoxide reductase, subunit c",3120576,3121139,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_011144,fig|450851.6.peg.3385,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),3120576,3121139,+,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,AP010968,,putative alkyl hydroperoxide reductase AhpC,5273802,5274353,-,CDS,ahpC,,,,
ahpC,Unknown,TRUE,1,,AP010968,fig|452652.3.peg.4757,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),5273802,5274353,-,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_014006,fig|452662.3.peg.1606,Peroxiredoxin,1685376,1685858,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_014006,,peroxiredoxin/AhpC/Tsa family protein,1983594,1984256,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_014006,fig|452662.3.peg.2585,Alkyl hydroperoxide reductase protein C (EC 1.11.1.15),2744781,2745344,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_014006,,peroxiredoxin,2744781,2745344,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_014006,,peroxiredoxin,1685376,1685858,+,CDS,ahpC,,,,
ahpC,NC,TRUE,1,,NC_014006,fig|452662.3.peg.1865,AhpC/Tsa family protein GSU0066,1984113,1984256,+,CDS,ahpC,,,,
